track_id,start_frame,end_frame,lifetime_frames,start_time,end_time,duration,start_x,start_z,end_x,end_z,min_z,max_z,horizontal_drift,vertical_range,assigned_detections,missed_frames
26,19,37,18,54.000002388963196,57.60000810727932,3.600005718316126,3.7255208333333325,8.117652503823614,4.036979166666667,6.354617103168272,4.491119446937228,8.117652503823614,0.3114583333333343,3.6265330568863856,18,1
27,20,39,18,54.20000114717838,58.000007999637695,3.800006852459319,-0.9703125000000004,8.040235297742704,-0.4432291666666668,6.857646789829441,5.3092797064926645,8.040235297742704,0.5270833333333336,2.73095559125004,18,2
28,20,61,39,54.20000114717838,62.40000313629975,8.200001989121375,8.565104166666668,6.825838037297276,8.4453125,6.0914739903951185,5.150785705350342,8.32025538944013,-0.11979166666666785,3.169469684089788,39,3
29,22,29,8,54.600004394149195,56.000006814799285,1.4000024206500896,-7.007812499999999,5.866193033150205,-7.127604166666666,8.714013373149127,5.866193033150205,8.714013373149127,-0.11979166666666696,2.847820339998922,8,0
30,23,63,41,54.80000531266733,62.800003896025366,7.999998583358035,-3.3901041666666663,7.270832795783291,-2.6473958333333325,6.548816305660273,5.08195118201169,9.271002258022053,0.7427083333333337,4.1890510760103625,41,0
31,24,40,17,55.00000937918889,58.20000551629041,3.1999961371015218,6.911979166666665,6.400409603015083,6.864062499999999,6.268625032697945,6.268625032697945,10.18180460630955,-0.04791666666666572,3.913179573611605,17,0
32,25,76,50,55.200002467231975,65.40000836700747,10.200005899775498,-6.313020833333333,5.2247105408846855,-6.480729166666666,5.631457307379207,5.036913749272956,9.268730374270397,-0.16770833333333357,4.231816624997442,50,2
33,27,57,28,55.60000048261637,61.600006112666264,6.000005630049891,1.9046874999999996,7.205838694803457,1.4015625000000007,5.3119889374276354,5.3119889374276354,9.435652853179334,-0.5031249999999989,4.123663915751699,28,3
34,29,39,10,56.000006814799285,58.000007999637695,2.0000011848384105,-4.540104166666667,7.417064560744904,-4.516145833333333,5.420759608710874,5.420759608710874,7.649116495969081,0.023958333333333748,2.228356887258207,10,1
35,30,50,21,56.20000397856002,60.20000789620137,4.000003917641351,3.749479166666667,5.891738408965355,2.9828124999999996,5.996652113735234,5.891738408965355,7.967148053413472,-0.7666666666666675,2.0754096444481167,21,0
36,34,104,65,57.000009015727336,71.0000011339492,13.999992118221861,-8.780729166666665,6.6490522114172625,-7.463020833333332,6.175223080451928,6.175223080451928,9.887252263337704,1.317708333333333,3.712029182885776,65,6
37,34,51,18,57.000009015727336,60.40000395902432,3.3999949432969814,-5.091145833333333,6.152084097541491,-4.2046874999999995,7.531559900057925,6.152084097541491,7.971921971688786,0.8864583333333336,1.8198378741472956,18,0
38,36,44,9,57.400004387093134,59.0000030935372,1.5999987064440688,-1.2578124999999991,7.239874054684163,-0.9703125000000004,4.6799756354942765,4.6799756354942765,7.2779433409505145,0.28749999999999876,2.597967705456238,9,0
39,38,60,22,57.80000422913622,62.20000125024505,4.399997021108831,0.37135416666666643,7.37403609397046,0.7067708333333336,6.677195647162379,5.75165760078414,9.243571061666337,0.33541666666666714,3.4919134608821976,22,1
40,38,38,1,57.80000422913622,57.80000422913622,0.0,2.1921874999999993,5.920926567753089,2.1921874999999993,5.920926567753089,5.920926567753089,5.920926567753089,0.0,0.0,1,0
41,40,46,7,58.20000551629041,59.40000314780158,1.1999976315111667,8.708854166666665,6.258111160959491,9.044270833333332,9.290992464194446,6.258111160959491,9.290992464194446,0.33541666666666714,3.032881303234955,7,0
42,41,41,1,58.40000631909047,58.40000631909047,0.0,-7.103645833333333,5.022537578879206,-7.103645833333333,5.022537578879206,5.022537578879206,5.022537578879206,0.0,0.0,1,0
43,43,51,9,58.80000476215741,60.40000395902432,1.5999991968669107,6.384895833333333,8.330457449959814,6.983854166666667,5.627799700643238,5.627799700643238,8.330457449959814,0.5989583333333339,2.702657749316576,9,0
44,44,44,1,59.0000030935372,59.0000030935372,0.0,-0.5151041666666671,4.430943048913934,-0.5151041666666671,4.430943048913934,4.430943048913934,4.430943048913934,0.0,0.0,1,0
45,46,61,15,59.40000314780158,62.40000313629975,2.9999999884981747,4.156770833333333,6.579682767703952,3.533854166666666,5.53674243695354,5.53674243695354,8.46630380126014,-0.6229166666666668,2.9295613643066005,15,1
46,48,50,3,59.80000667140811,60.20000789620137,0.4000012247932574,3.4140625,6.814585439616069,3.6057291666666664,5.417770840651854,5.417770840651854,6.814585439616069,0.19166666666666643,1.3968145989642151,3,0
47,49,57,9,60.00000310703905,61.600006112666264,1.6000030056272152,-9.0921875,9.401341394237189,-9.068229166666667,6.5608321191226935,6.5608321191226935,9.401341394237189,0.02395833333333286,2.8405092751144956,9,0
48,49,68,18,60.00000310703905,63.80000004626398,3.7999969392249326,-3.9651041666666664,7.36222761200599,-2.216145833333334,7.125853652671321,6.4184823861942695,9.228068638564977,1.7489583333333325,2.809586252370708,18,2
49,49,63,15,60.00000310703905,62.800003896025366,2.800000788986317,0.1796875,7.3942585912979215,0.08385416666666679,6.253816489138843,6.253816489138843,9.407181504783056,-0.09583333333333321,3.153365015644213,15,0
50,49,58,10,60.00000310703905,61.800004623062335,1.8000015160232863,7.199479166666666,6.016498222597241,6.911979166666665,6.24352481927372,6.016498222597241,7.024395601077633,-0.2875000000000014,1.0078973784803917,10,0
51,49,51,3,60.00000310703905,60.40000395902432,0.40000085198526847,7.870312500000001,6.202462493831302,8.03802083333333,5.2291659130312,5.2291659130312,6.202462493831302,0.16770833333333002,0.9732965808001017,3,0
52,51,52,2,60.40000395902432,60.60000019256846,0.19999623354414098,-6.528645833333333,7.4496124967033985,-6.552604166666666,7.423904288618394,7.423904288618394,7.4496124967033985,-0.02395833333333286,0.02570820808500418,2,0
53,52,78,25,60.60000019256846,65.80000593076218,5.200005738193724,-0.9463541666666657,7.9141215846438815,-1.377604166666667,4.564382844099945,4.564382844099945,9.111514251476876,-0.43125000000000124,4.5471314073769316,25,2
54,54,110,56,61.00000332741426,72.20000819204068,11.200004864626422,3.3661458333333325,6.003277889029712,2.934895833333332,6.008740064575161,4.611563182676486,9.400447537115213,-0.43125000000000036,4.788884354438727,56,1
55,56,75,20,61.40000335640189,65.20000444791509,3.8000010915132023,-7.127604166666666,7.4279098526000675,-7.055729166666666,6.382960104653582,5.897933696525595,7.447543788462495,0.07187500000000036,1.5496100919369002,20,0
56,56,105,49,61.40000335640189,71.20000665163803,9.800003295236145,-0.6588541666666661,8.73581446684499,2.6234374999999996,6.798394848337277,5.859520770295027,8.740156722698712,3.2822916666666657,2.8806359524036855,49,1
57,56,75,20,61.40000335640189,65.20000444791509,3.8000010915132023,2.3359375,4.863235837974907,2.719270833333333,5.627453060646333,4.863235837974907,10.046025765510628,0.38333333333333286,5.182789927535721,20,0
58,57,57,1,61.600006112666264,61.600006112666264,0.0,-8.684895833333332,5.788924957812131,-8.684895833333332,5.788924957812131,5.788924957812131,5.788924957812131,0.0,0.0,1,0
59,57,59,2,61.600006112666264,62.00000133191551,0.39999521924924863,-6.816145833333333,6.667710375942578,-7.127604166666666,6.396466833790266,6.396466833790266,6.667710375942578,-0.3114583333333334,0.2712435421523116,2,1
60,57,72,16,61.600006112666264,64.60000581969587,2.999999707029602,-5.043229166666666,5.740672196342281,-4.707812499999999,6.680185247028897,5.740672196342281,7.967764744565495,0.33541666666666714,2.2270925482232142,16,0
61,57,74,18,61.600006112666264,65.00000610736548,3.3999999946992148,6.672395833333335,6.017105911450341,5.5223958333333325,6.362183600034104,6.017105911450341,9.207646469066688,-1.1500000000000021,3.1905405576163473,18,0
62,57,78,22,61.600006112666264,65.80000593076218,4.199999818095918,7.894270833333334,6.000155457412988,7.870312500000001,5.073647848780547,5.073647848780547,10.39278321469579,-0.02395833333333286,5.319135365915242,22,0
63,62,73,9,62.60000153631547,64.8000032836704,2.200001747354939,-4.0609375,6.343147134034257,-1.7848958333333336,6.690912263598575,6.204097129344691,7.4137403910675275,2.276041666666666,1.209643261722836,9,3
64,62,63,2,62.60000153631547,62.800003896025366,0.20000235970989877,6.624479166666667,7.413059687548429,6.576562499999998,7.756455324551912,7.413059687548429,7.756455324551912,-0.04791666666666927,0.34339563700348297,2,0
65,64,98,34,63.00000132263215,69.80000359325348,6.800002270621327,-3.869270833333333,7.3526568756289805,-2.455729166666666,7.735697463602816,6.248303347394823,11.366314970821886,1.4135416666666671,5.118011623427063,34,1
66,64,68,5,63.00000132263215,63.80000004626398,0.7999987236318304,-0.7786458333333339,5.577794841932645,-0.8744791666666671,7.1775381169166845,5.577794841932645,7.1775381169166845,-0.09583333333333321,1.5997432749840392,5,0
67,66,67,2,63.40000447107223,63.60000288770929,0.19999841663705809,-2.958854166666667,7.174314640704903,-2.9828124999999996,7.233547162456673,7.174314640704903,7.233547162456673,-0.02395833333333286,0.05923252175176952,2,0
68,67,84,17,63.60000288770929,67.00000280976303,3.3999999220537447,-9.044270833333332,8.585460899155962,-7.942187499999999,6.843829303810611,6.802671148424015,8.606707228702154,1.1020833333333329,1.8040360802781388,17,1
69,67,69,3,63.60000288770929,64.00000363517083,0.40000074746154013,0.7067708333333336,6.818157627373457,0.7546874999999993,6.8782782161120055,6.818157627373457,6.898647454011727,0.04791666666666572,0.08048982663826987,3,0
70,69,82,13,64.00000363517083,66.60000454620335,2.6000009110325237,-6.0015624999999995,7.180935119384687,-4.1328125,7.656440683793073,6.653094991501365,8.422009419168075,1.8687499999999995,1.7689144276667106,13,1
71,69,78,8,64.00000363517083,65.80000593076218,1.800002295591355,8.75677083333333,8.335938517879942,9.068229166666665,5.682912530649435,5.682912530649435,8.402850864338543,0.3114583333333343,2.7199383336891083,8,2
72,72,99,27,64.60000581969587,70.00000384468682,5.39999802499095,1.7130208333333332,5.840082130154394,3.6057291666666664,6.279242838883374,5.733552977163767,9.115995651959592,1.8927083333333332,3.3824426747958247,27,1
73,72,110,39,64.60000581969587,72.20000819204068,7.600002372344818,4.444270833333334,7.340886664465083,4.995312500000001,6.667936476042798,4.7637484259804745,12.764132661445833,0.5510416666666664,8.000384235465358,39,0
74,74,74,1,65.00000610736548,65.00000610736548,0.0,-5.2828124999999995,5.534633495532085,-5.2828124999999995,5.534633495532085,5.534633495532085,5.534633495532085,0.0,0.0,1,0
75,74,113,38,65.00000610736548,72.80000440031465,7.799998292949169,0.10781249999999964,6.1836808261871505,0.5151041666666671,8.634903524753971,6.1836808261871505,10.786873241095014,0.4072916666666675,4.603192414907864,38,2
76,76,112,35,65.40000836700747,72.60000028365862,7.199991916651143,-2.6713541666666663,5.864455090729414,-3.174479166666666,7.422952143701968,5.521402332718849,9.840705545273057,-0.5031249999999998,4.319303212554208,35,2
77,76,88,13,65.40000836700747,67.8000079133126,2.399999546305125,6.983854166666667,5.575723029914578,7.918229166666666,4.953925522853746,4.953925522853746,7.396731581511777,0.9343749999999993,2.4428060586580314,13,0
78,78,99,22,65.80000593076218,70.00000384468682,4.1999979139246335,-5.761979166666666,6.326129305364327,-3.6057291666666664,8.35467617404599,6.326129305364327,9.60215100399806,2.15625,3.276021698633733,22,0
79,78,78,1,65.80000593076218,65.80000593076218,0.0,8.325520833333332,4.991917602728949,8.325520833333332,4.991917602728949,4.991917602728949,4.991917602728949,0.0,0.0,1,0
80,79,94,16,66.00000070708259,69.00000508835376,3.000004381271168,6.576562499999998,6.30658699343109,7.510937500000001,7.306061969200287,6.30658699343109,9.57998902077125,0.9343750000000028,3.273402027340161,16,0
81,82,82,1,66.60000454620335,66.60000454620335,0.0,-2.9828124999999996,7.220125585331906,-2.9828124999999996,7.220125585331906,7.220125585331906,7.220125585331906,0.0,0.0,1,0
82,82,99,18,66.60000454620335,70.00000384468682,3.399999298483465,-1.2338541666666663,6.336910415155434,-0.34739583333333357,7.422252345943585,6.336910415155434,10.910908126791343,0.8864583333333327,4.573997711635909,18,0
83,84,103,20,67.00000280976303,70.80000686756156,3.8000040577985317,8.39739583333333,6.179311142603744,8.684895833333332,6.227653609106576,5.845209679245281,7.586009515018244,0.2875000000000014,1.7407998357729628,20,0
84,85,93,9,67.20000281246989,68.80000210335405,1.5999992908841563,-9.0203125,7.639626298797101,-8.109895833333333,4.948277424023383,4.948277424023383,7.639626298797101,0.9104166666666664,2.691348874773718,9,0
85,87,89,3,67.60000430496598,68.00000298743814,0.39999868247215886,4.683854166666666,6.391831582425491,4.779687499999998,5.256418000310329,5.256418000310329,6.391831582425491,0.09583333333333144,1.135413582115162,3,0
86,88,100,13,67.8000079133126,70.2000032834799,2.3999953701673036,-7.774479166666666,7.057130546757319,-8.109895833333333,5.15420851172108,5.15420851172108,7.732848918197415,-0.33541666666666714,2.5786404064763344,13,0
87,88,94,7,67.8000079133126,69.00000508835376,1.1999971750411618,6.624479166666667,9.55514318217758,7.103645833333335,7.979187020962332,7.979187020962332,9.559718281053362,0.47916666666666785,1.5805312600910302,7,0
88,90,127,37,68.20000428031322,75.60000406452195,7.399999784208731,-5.666145833333333,6.202736835975315,-5.186979166666666,5.534348557741132,4.965383870824381,9.326897566962156,0.47916666666666696,4.361513696137775,37,1
89,90,112,23,68.20000428031322,72.60000028365862,4.399996003345393,0.37135416666666643,6.713228599754713,-0.3953124999999993,5.884769055687923,5.884769055687923,8.13326246799353,-0.7666666666666657,2.2484934123056073,23,0
90,90,94,5,68.20000428031322,69.00000508835376,0.8000008080405365,1.2338541666666671,6.005094057978491,2.431770833333333,6.291782847984496,6.005094057978491,6.741019693665408,1.197916666666666,0.7359256356869173,5,0
91,91,106,14,68.40000201167868,71.40000261632616,3.0000006046474823,-8.8046875,4.950563166193585,-8.900520833333333,9.330695464834717,4.950563166193585,9.330695464834717,-0.09583333333333321,4.380132298641132,14,2
92,97,132,34,69.60000841469652,76.6000050661568,6.999996651460279,-3.0067708333333325,6.770732980784069,-5.258854166666667,6.633638919106541,5.653519098611127,11.430574705873692,-2.252083333333334,5.777055607262565,34,2
93,99,129,29,70.00000384468682,76.00000070879189,5.999996864105071,-0.7067708333333336,7.640987541840629,-0.9942708333333332,4.985286961909442,4.985286961909442,10.576693965035068,-0.28749999999999964,5.591407003125625,29,2
94,99,111,13,70.00000384468682,72.40000276909653,2.399998924409715,1.4734374999999993,6.236521480920934,-0.03593749999999929,6.743946339276698,6.236521480920934,8.178052959571671,-1.5093749999999986,1.9415314786507372,13,0
95,100,182,79,70.2000032834799,86.60000822095586,16.400004937475956,7.822395833333331,6.678610491972785,8.277604166666666,7.288585882757348,4.871646843090138,10.23708888296736,0.455208333333335,5.365442039877221,79,4
96,103,121,19,70.80000686756156,74.40000489143071,3.599998023869148,-6.672395833333333,5.796644587785015,-7.846354166666666,7.252475437602839,5.4802910162997795,9.176696503700468,-1.1739583333333332,3.696405487400688,19,0
97,104,120,17,71.0000011339492,74.20000270994923,3.2000015760000338,3.294270833333332,6.289921807188154,2.671354166666667,5.902731398973741,5.902731398973741,7.7650637430128215,-0.622916666666665,1.8623323440390802,17,0
98,105,122,16,71.20000665163803,74.60000289399734,3.3999962423593075,1.9526041666666671,6.508706360439801,1.2817708333333329,6.133564298397521,6.133564298397521,9.465142002779064,-0.6708333333333343,3.3315777043815435,16,2
99,107,125,19,71.60000744663074,75.20000371859126,3.5999962719605207,4.588020833333333,6.411187167772669,5.666145833333331,6.078579162037721,6.078579162037721,9.43238541458315,1.0781249999999982,3.3538062525454286,19,0
100,108,128,21,71.8000044811836,75.80000117395535,3.999996692771745,-3.509895833333333,8.67831914016303,-3.2223958333333336,6.256562935059576,6.256562935059576,8.95860966243288,0.28749999999999964,2.702046727373303,21,0
101,108,121,14,71.8000044811836,74.40000489143071,2.6000004102471053,8.972395833333334,9.782127006641357,9.092187499999998,7.323464346601018,5.666288057720593,9.843875433752526,0.1197916666666643,4.177587376031933,14,0
102,111,126,13,72.40000276909653,75.40000357657122,3.0000008074746916,-8.948437499999999,8.520974808520883,-7.606770833333333,7.002303807659806,7.002303807659806,8.93517498274914,1.341666666666666,1.9328711750893346,13,3
103,111,132,22,72.40000276909653,76.6000050661568,4.200002297060266,-2.5515624999999993,6.9610652362826295,-0.6109375000000004,6.039939716413432,5.415464810591885,11.009135542102802,1.940624999999999,5.593670731510917,22,0
104,112,129,18,72.60000028365862,76.00000070879189,3.400000425133271,6.720312499999997,5.090575254873945,8.0859375,4.866754982569615,4.866754982569615,8.548096928140474,1.3656250000000032,3.6813419455708587,18,0
105,113,166,52,72.80000440031465,83.40000663241455,10.600002232099897,-5.833854166666666,6.89897860159686,-3.677604166666667,5.464209668509722,5.464209668509722,10.741421579822678,2.156249999999999,5.277211911312956,52,2
106,115,136,22,73.2000059832971,77.40000101369588,4.199995030398782,3.2463541666666664,7.448357308389628,5.977604166666666,7.17814107341078,4.562623123300493,7.747745769989057,2.7312499999999993,3.185122646688564,22,0
107,117,131,14,73.60000365397416,76.40000497286938,2.8000013188952266,-0.7307291666666664,5.752540996602832,0.7067708333333336,9.425721444045353,5.344181563866762,9.468284284920294,1.4375,4.124102721053532,14,1
108,118,134,17,73.80000337292195,77.00000796777142,3.2000045948494744,-7.486979166666666,6.963070850736714,-5.3546875,5.955887485721475,5.423026875359967,7.015536732521512,2.1322916666666663,1.592509857161545,17,0
109,118,139,20,73.80000337292195,78.00000242440599,4.199999051484042,0.3234375000000007,6.7257124706781495,2.8869791666666664,5.144735270930318,5.144735270930318,7.933970537443903,2.5635416666666657,2.789235266513585,20,2
110,119,133,15,74.0000031309182,76.80000241815735,2.799999287239146,1.6411458333333329,6.354809961327716,3.4140625,6.393522849432747,6.354809961327716,8.809321261450897,1.7729166666666671,2.4545113001231815,15,0
111,119,127,9,74.0000031309182,75.60000406452195,1.6000009336037522,7.630729166666665,6.268262105445549,8.9484375,7.240896124403372,6.268262105445549,7.879503987056534,1.3177083333333357,1.6112418816109848,9,0
112,121,142,21,74.40000489143071,78.60000143137549,4.199996539944777,-0.7786458333333339,6.584363931669542,2.240104166666667,4.47434127494824,4.47434127494824,12.225959483537723,3.0187500000000007,7.751618208589483,21,1
113,121,137,15,74.40000489143071,77.60000277865043,3.1999978872197232,6.576562499999998,7.492631128024132,8.253645833333334,4.548903552931149,4.548903552931149,7.492631128024132,1.6770833333333357,2.943727575092983,15,2
114,122,134,13,74.60000289399734,77.00000796777142,2.400005073774082,-8.972395833333332,7.905421104725369,-7.2953125,6.48445293615817,6.48445293615817,8.910507808978583,1.6770833333333321,2.426054872820413,13,0
115,122,132,11,74.60000289399734,76.6000050661568,2.000002172159455,-3.1265625000000004,6.898282157690901,-2.000520833333332,7.829191852523519,6.898282157690901,8.394668470009673,1.1260416666666684,1.496386312318772,11,0
116,123,139,15,74.80000670893227,78.00000242440599,3.199995715473719,3.893229166666666,5.196406956573186,4.923437499999997,7.400442743768073,5.165013929017921,8.512662295215314,1.0302083333333307,3.347648366197393,15,2
117,124,142,19,75.00000457123778,78.60000143137549,3.5999968601377077,6.217187500000001,6.717049756568842,7.463020833333331,4.817765932246459,4.817765932246459,8.771670547570665,1.24583333333333,3.9539046153242055,19,0
118,131,131,1,76.40000497286938,76.40000497286938,0.0,-4.827604166666666,6.521012460063162,-4.827604166666666,6.521012460063162,6.521012460063162,6.521012460063162,0.0,0.0,1,0
119,131,131,1,76.40000497286938,76.40000497286938,0.0,4.683854166666666,7.4252451584677335,4.683854166666666,7.4252451584677335,7.4252451584677335,7.4252451584677335,0.0,0.0,1,0
120,131,131,1,76.40000497286938,76.40000497286938,0.0,9.140104166666664,6.171003142721392,9.140104166666664,6.171003142721392,6.171003142721392,6.171003142721392,0.0,0.0,1,0
121,132,137,6,76.6000050661568,77.60000277865043,0.9999977124936379,-9.0921875,6.837250265609656,-8.7328125,8.270959016059514,6.837250265609656,8.270959016059514,0.359375,1.433708750449858,6,0
122,132,149,18,76.6000050661568,80.0000071863614,3.4000021202046042,-1.5453125000000005,7.817898972453649,-0.3953124999999993,7.46339240379602,7.46339240379602,11.364849598172922,1.1500000000000012,3.901457194376902,18,0
123,133,160,27,76.80000241815735,82.20000117708544,5.399998758928092,-8.109895833333333,6.16242379343109,-8.229687499999999,5.79433010480225,5.79433010480225,9.040854531656928,-0.11979166666666607,3.246524426854678,27,1
124,134,144,11,77.00000796777142,79.00000767613344,1.9999997083620116,-6.456770833333333,6.612781327608078,-5.6421874999999995,5.819797081668592,5.819797081668592,7.506276520501115,0.8145833333333332,1.6864794388325226,11,0
125,136,151,15,77.40000101369588,80.40000810165108,3.000007087955197,-3.7734375,8.022773080229928,-3.893229166666666,9.601617125023994,6.237869368693433,9.601617125023994,-0.11979166666666607,3.363747756330561,15,1
126,138,158,19,77.80000009092008,81.80000323314506,4.000003142224983,3.150520833333333,6.184260269591569,2.5276041666666664,6.025162405948324,6.025162405948324,7.254088766931549,-0.6229166666666668,1.228926360983225,19,2
127,139,160,22,78.00000242440599,82.20000117708544,4.199998752679448,-6.840104166666666,5.71838702086509,-6.049479166666666,5.872892074725278,5.71838702086509,7.247571928119847,0.7906250000000004,1.5291849072547574,22,0
128,139,142,4,78.00000242440599,78.60000143137549,0.5999990069694974,-2.1682291666666655,8.756143076377258,-1.5213541666666668,7.755175975656458,7.755175975656458,8.756143076377258,0.6468749999999988,1.0009671007207999,4,0
129,139,160,22,78.00000242440599,82.20000117708544,4.199998752679448,0.46718749999999964,6.79562300274184,0.20364583333333286,6.791467602023094,6.210839111597913,11.48561998681922,-0.2635416666666668,5.274780875221307,22,0
130,140,158,16,78.20000620758933,81.80000323314506,3.599997025555737,4.348437499999999,7.195470166505484,3.9651041666666664,5.656783670859714,5.656783670859714,7.195470166505484,-0.38333333333333286,1.53868649564577,16,3
131,141,161,18,78.40000361244181,82.40000295799457,3.999999345552766,-9.0203125,6.714147493364403,-9.044270833333332,6.7612702633812685,5.719384023051666,9.267040802152898,-0.02395833333333286,3.5476567791012323,18,3
132,141,150,10,78.40000361244181,80.20000113476425,1.7999975223224425,-5.186979166666666,6.8685513122322535,-5.5223958333333325,6.127194215094303,6.127194215094303,7.606174321577624,-0.33541666666666625,1.4789801064833217,10,0
