track_id,class,fit_status,fit_method,n_points,n_used,A,B,C,initial_velocity_km_s,acceleration_km_s2,deceleration_km_s2,apex_time_sec,apex_height_Mm,rmse_Mm,r2,apex_inside_window,n_trimmed,n_outliers_removed,reject_reason
145,C,accepted,trimmed,19.0,19.0,-0.09212267916977372,29.71752950899542,6929.8328992704355,29.71752950899542,-0.18424535833954744,0.18424535833954744,161.29323298461998,9.326451104681295,0.12543300346198866,0.9860493829102811,True,0.0,0.0,
146,A,accepted,direct,7.0,7.0,-0.08769169905602646,5.00968646545002,6690.83449318567,5.00968646545002,-0.17538339811205292,0.17538339811205292,28.56420002906614,6.762383336326679,0.0035986529961639334,0.9997957791425186,True,0.0,0.0,
147,A,accepted,direct,25.0,25.0,-0.08389244653759527,38.8298178991219,7173.618934116632,38.8298178991219,-0.16778489307519054,0.16778489307519054,231.42618615682426,11.666737266895518,0.0362340783282048,0.9994681481145967,True,0.0,0.0,
148,B,rejected,,,,,,,,,,,,,,,,,positive_acceleration
149,E,rejected,,,,,,,,,,,,,,,,,
150,D,rejected,,,,,,,,,,,,,,,,,
151,C,accepted,trimmed,13.0,13.0,-0.05036588648954025,4.733134874021566,7185.655773920827,4.733134874021566,-0.1007317729790805,0.1007317729790805,46.987506861459906,7.29685487760548,0.2325867115665936,0.8949196952579769,True,0.0,0.0,
152,D,rejected,,,,,,,,,,,,,,,,,
153,A,accepted,direct,12.0,12.0,-0.06793651379292111,2.518067149012824,8621.205392649385,2.518067149012824,-0.13587302758584222,0.13587302758584222,18.532501952397823,8.644538434827059,0.04159131161915931,0.9978906653874862,True,0.0,0.0,
154,D,rejected,,,,,,,,,,,,,,,,,
155,C,accepted,trimmed,19.0,19.0,-0.0761479040215735,26.471478839597875,5412.220389672414,26.471478839597875,-0.152295808043147,0.152295808043147,173.81620137632567,7.712806338028758,0.1052244272571912,0.9838157875566622,True,0.0,0.0,
157,C,accepted,trimmed,18.0,18.0,-0.08093414441874879,23.99176164399599,6976.587790586228,23.99176164399599,-0.16186828883749757,0.16186828883749757,148.2177998933549,8.754590853805661,0.14921893207438397,0.9706221687959582,True,0.0,0.0,
158,A,accepted,direct,17.0,17.0,-0.08270974910002753,21.716593025930138,5963.355538234888,21.716593025930138,-0.16541949820005505,0.16541949820005505,131.28194234797232,7.388853795047156,0.028017237011974137,0.9989045106384673,True,0.0,0.0,
159,E,rejected,,,,,,,,,,,,,,,,,
160,D,rejected,,,,,,,,,,,,,,,,,
