track_id,class,n_points,lifetime_frames,turning_points,A,B,C,rmse,normalized_rmse,r2,endpoint_ratio,tau_apex,apex_inside
55,C,13,13,1,-1.0972999997079051,2.782208865526654,6.221388680799038,0.06811186961165967,0.03742743822362429,0.985211336397646,3.152946242567935,1.2677521490327448,True
56,C,18,18,1,-1.0590765826024355,2.779279145224652,7.339297330029123,0.21472135073642895,0.05125775428380043,0.9744338469864264,3.2501479599217764,1.312123783529996,True
57,A,9,9,1,-1.3306072663106905,0.5388414615701543,7.23021498088702,0.0076638288829069855,0.00294993231317366,0.9999238476440977,0.8296598005890669,0.20247952766114588,True
58,A,15,15,1,-1.3178024146217793,3.0660961971023575,7.4394336997058135,0.038154029102596534,0.010926395951678967,0.9986216248794222,1.2736979203762846,1.163336841351271,True
59,C,18,18,1,-0.9755621317804121,3.1192693789363104,6.830600104378091,0.28254406193821985,0.06851772300331006,0.9464078753925576,2.887253924193598,1.5987035973011827,True
60,A,12,12,1,-1.2688093977106758,2.417489228120334,6.8152970057284685,0.014740169391501655,0.007480436317929473,0.9993850857874139,0.7747644721631635,0.9526605148425884,True
61,E,19,19,3,-0.41586736511475153,1.2380076561031266,6.367430663366111,0.3323144398597788,0.13342230229736954,0.7914286356763125,0.8207192255198438,1.4884645441720576,True
62,B,7,7,0,-1.378386519911408,4.201483827370505,6.243860298084488,0.013119652090103696,0.004325804665058904,0.99983987493671,0.9074461429315904,1.5240586608611582,False
64,E,13,13,3,-0.5257656957102663,1.454883923598405,7.125738570273759,0.12637076163508232,0.11576770737231305,0.8816006399309089,0.800182795324656,1.3835858210880192,True
65,D,17,17,1,-1.3976624298604075,3.9990196622075547,6.3635507040495645,0.11278629502336195,0.026651980701888314,0.9923053607793954,1.401047772977352,1.4306099873511515,True
66,B,9,9,0,-0.9160786194602885,-0.22639727851182512,8.335679294358203,0.008180181588265384,0.0030267175303028714,0.9999173435883502,0.42615750120224144,-0.12356869470723376,False
68,A,16,16,1,-1.1906782103247389,4.066031094632602,6.576058431240401,0.04845321040212416,0.013741050369367914,0.9976973502702317,1.958183139806925,1.7074433122966346,True
69,C,15,15,1,-0.9648001260228615,2.194247379098862,6.99506077262514,0.28282618526589315,0.09654216112753639,0.9092112844915042,2.1452778451286303,1.1371512709809015,True
70,A,5,5,1,-1.9634252956293436,2.1510006161218445,7.075090476789687,0.014803007061939858,0.02531759730787473,0.9950675303337638,1.0,0.5477673688196975,True
71,A,8,8,1,-1.6683128129492426,2.8234204985003197,6.619096113281081,0.012482396773577938,0.010359741221130144,0.9989152727643605,0.8044091851932312,0.8461903776633707,True
72,E,3,3,0,-1.5054047363215726,-2.889862066548182,6.814585439616067,1.1466334093198022e-15,8.208916273999923e-16,1.0,1.0,-0.9598289406241355,False
73,B,9,9,0,-1.1939578036033867,0.18989185238306477,9.326876824754534,0.048079336425962446,0.01692630854867547,0.9973419986237272,1.0780525637901923,0.07952201150240304,True
74,D,16,16,1,-1.0468343871530366,2.6382521091428632,7.4798306358595665,0.20266814204744246,0.07213451513596801,0.9534011458624632,1.2367750648000886,1.2601095939911924,True
75,A,15,15,1,-1.2821566437858807,3.1539632403711133,7.474933749368069,0.04010680933240832,0.012718733522263914,0.9981446448689827,1.2179741907836512,1.229944584250746,True
76,A,10,10,1,-1.1236908230994407,2.141746616158296,6.029614277581705,0.016465716513903866,0.016336699415499274,0.99757111833247,0.47668044991949143,0.9529963990676653,True
77,E,3,3,0,-0.9368191136967362,-2.058507825661828,6.202462493831301,2.235200005905454e-15,2.296525077759957e-15,1.0,1.0,-1.0986687801121235,False
79,D,13,13,1,-1.2619522681814503,2.2660893522894865,8.041692961512465,0.06282645848761496,0.0221835041579827,0.9945331601840243,1.2786816971122537,0.8978506594211596,True
80,D,11,11,1,-1.1415505733849673,2.4623624471241867,5.996716092738095,0.09744063965812681,0.06718095468412567,0.9486719818987542,1.6968641693570041,1.0785165828539247,True
81,A,7,7,1,-1.7675758786435942,2.61284624735469,6.077901460431744,0.007664703693355979,0.007966719370078514,0.9994050099763434,1.1129825634603028,0.7391044081682482,True
82,A,7,7,1,-1.4965737662154897,1.544800975349924,5.983322522849454,0.015681899789863948,0.022075926615569456,0.9953891383676784,1.091191085374139,0.5161125399305878,True
83,E,19,19,2,-0.9245371411325994,3.321565067688473,6.575260437941658,0.36361938991638665,0.11328144836753921,0.880750835446724,1.3688514590499923,1.7963394437671845,True
84,B,7,7,0,-0.7474072691019221,-0.7246194357643349,8.762381040538472,0.032088731628107846,0.01322412961215398,0.998387109350366,0.7752748300675281,-0.48475541095220487,False
85,A,20,20,1,-1.3081200624354177,5.160557043665617,5.0604553775606815,0.0987786989674767,0.019058981812609052,0.9960351538924391,1.3822955806840431,1.972508943123252,True
87,E,11,11,3,-0.23430307198543748,0.28704998038303814,6.598977928998022,0.21966562551415508,0.18180626243877276,0.4284794390370126,0.7420218259093354,0.6125612821689316,True
88,E,16,16,2,-0.7759265760001152,2.8519293278997115,5.246385951878661,0.19933536044680392,0.08950474941233794,0.9356168169520478,1.471065395815267,1.8377572157673385,True
89,D,18,18,1,-1.0646101060124573,3.8728101436335147,5.748169567652125,0.12196797997221838,0.038227998600757686,0.9867788596863193,1.9879972313339895,1.8188866148092895,True
90,D,22,22,1,-1.1345143979348233,4.784086119212111,5.277836534285465,0.27853349773160646,0.05236443116609429,0.9715891016638923,1.7815927600414783,2.108429001835793,True
92,D,15,15,1,-1.116839513374091,3.0011750272762825,5.880551491805822,0.07899180639684272,0.035149352332729165,0.9889945473786335,1.3288930607142588,1.3436017401503881,True
93,D,6,6,1,-0.5391308419906653,1.6199263000130397,6.201598646775641,0.1472687881304405,0.14305579036726393,0.865176258134923,0.645255699996473,1.5023498693115833,False
94,A,14,14,1,-1.2223349154601224,2.9304304262769247,6.178461816295784,0.019182156075496636,0.008043587892990058,0.9993153963446415,1.1698429955841199,1.1987019225307107,True
96,C,16,16,1,-0.9849804661630766,2.563041803199614,7.471573450323685,0.30082082595146464,0.09935418066193873,0.907556428094861,2.927948812865282,1.301062250088962,True
97,B,5,5,0,-1.8220016307543638,3.4545346944379873,5.579042613308028,0.001650912233123808,0.0010319857310481767,0.999991837179534,1.0,0.9480053793935699,False
98,A,12,12,1,-1.3399475937982868,2.881679331657426,6.936254958101291,0.013937809244646287,0.008388909387932351,0.9993963205705729,1.7334191976656343,1.0752955358085552,True
99,B,7,7,0,-1.111821187561596,0.28689893632092245,8.588316530097636,0.012005551278345992,0.006654828808354557,0.9996316670470203,0.44539726053746387,0.12902206736594862,True
100,A,7,7,1,-1.851010821975854,2.1544944448323573,6.780443814218903,0.010418992987567073,0.014414205246896121,0.9983701585341167,1.0152439726902125,0.5819778088959391,True
101,A,12,12,1,-1.375463471493804,1.9660258103853463,6.875499815159537,0.026582758339851405,0.008761371660189995,0.9991905218742833,1.0278945721954824,0.714677580005149,True
102,E,3,3,1,-1.2607456763715614,0.6546004038930173,6.8181576273734565,3.625973214694716e-15,4.504883866864614e-14,1.0,1.0,0.25960842704492304,True
103,A,7,7,1,-1.2734038593274521,1.2749404235654198,6.684738460685648,0.013411848588396974,0.02178224974063391,0.9956725870628154,0.6438486813926204,0.5006033295041131,True
104,E,13,13,2,-0.28510914389253644,1.3406423490396686,6.544098918043065,0.3491175840315386,0.19736261888713447,0.6486690946160047,1.2987768948080616,2.3511037400206716,True
105,A,8,8,1,-1.167941002944306,0.6442143646967409,8.323810069618599,0.012477403500251448,0.004587384701228902,0.9998460876270356,0.7523742953577559,0.2757906277255088,True
106,D,16,16,1,-1.458457844034264,4.215103907414814,6.007923411841763,0.12620032693007,0.0373104111624561,0.9872867996369578,1.1757321751525671,1.4450551055200016,True
107,A,16,16,1,-1.2825221373972902,3.055309854093708,7.265319712545843,0.0643715478569986,0.015123249755218756,0.9971948983509229,1.305597060212079,1.1911333789115162,True
109,D,18,18,1,-1.540002466001831,5.424490098587426,6.019910084192239,0.11279669761792586,0.02450401535521812,0.9942943023262224,1.3962479913953825,1.7611952637551738,True
110,A,10,10,1,-1.5752269285775196,2.634345737687728,7.20852221448713,0.014312703047245813,0.009739485094400197,0.9990820639961155,0.7854975022598897,0.836179756038905,True
111,C,17,17,1,-1.0750119766915678,3.2725097556814258,7.281989952546524,0.2523432167028202,0.07636392585479279,0.9443846981521594,3.240707839139422,1.5220806031170122,True
112,A,14,14,1,-1.4206774729697045,3.5446501205100853,5.868811179104022,0.021936064350390264,0.008505221246587423,0.9992991971566558,0.9205381312304435,1.2475210552542046,True
113,C,14,14,1,-1.1988445491382824,2.3382073876921643,7.5476737873161,0.12650905188171802,0.04391705650141429,0.9819877630311237,3.1970882259227427,0.9751920669668326,True
114,C,17,17,1,-1.1206438926974835,2.8201757585695706,6.534758957154794,0.17613083568131585,0.0461175714765738,0.9794608743066254,2.6882756025374692,1.258283642532139,True
115,A,13,13,1,-1.4619712279121633,3.200809582738355,5.6324335003470365,0.03927841604062242,0.016079220002508193,0.9973458790841112,1.1019823887048605,1.0946896633901002,True
116,C,19,19,1,-1.0465961156124601,3.6423644121830825,6.392834278601655,0.1555217220057767,0.04747273867894011,0.9813141092164248,4.357534491601612,1.7401002917212236,True
118,A,16,16,1,-1.216749722775066,4.021026093800384,6.294182590467488,0.03962927439347175,0.012106448906208123,0.9983709986689513,1.8512162786243602,1.6523636778110569,True
120,A,17,17,1,-1.4377067798180896,4.694950873248577,7.540929119819992,0.059052239064529596,0.0159769577625709,0.9977059794622817,1.736166332155126,1.6327915188111655,True
121,A,18,18,1,-1.4062272429830156,5.01704241443761,6.491166913897565,0.09298778166973852,0.020329651987622238,0.9954137693496137,1.276172258541267,1.7838661708028811,True
122,E,8,8,2,-0.1947441537181027,0.0380166751219608,6.150731166659053,0.044636059340711305,0.13360031079187618,0.8656244988898694,0.7225031222398327,0.09760671731637947,True
123,B,9,9,0,-1.1336684146826552,0.1192157721637536,7.649382607207557,0.00799594526340055,0.0029709805883389347,0.9999235467156927,1.2663889738084457,0.05257964790221546,True
124,E,3,3,0,-1.3933249349546646,-2.2812151667000204,6.391831582425489,2.945754565036118e-15,2.5944330871473915e-15,1.0,1.0,-0.8186228170725466,False
125,C,13,13,1,-1.050675860925119,1.6530182252012178,7.072041233185916,0.06908519679908874,0.026791326400369415,0.9931746901146229,3.6048141003029777,0.7866451903376447,True
126,D,25,25,1,-1.3327918568003785,6.349885224117313,5.009041338151944,0.25421420252503335,0.03308550211052124,0.9895561807613037,1.9284345016210418,2.382174377686185,True
127,B,7,7,0,-1.3790949783874173,0.3618715567289366,9.546031502971017,0.012866129753437604,0.008140382970151811,0.9994558127867106,0.9642331703236011,0.13119892480214626,True
128,A,11,11,1,-1.464219126269265,2.7715697483283743,6.624732493891762,0.023941075366523793,0.014436627138128662,0.9979380692519829,1.2028747648731586,0.9464327089450585,True
129,C,18,18,1,-1.1830441045409748,3.7422755081457577,6.233363324397552,0.20602087069008812,0.04723609394429382,0.9753291938429258,2.866483962910133,1.5816297523403717,True
